run,symbol,action,size,entry_time,exit_time,entry_price,exit_price,pnl,cum,drawdown,exit_reason
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-01-30T14:35:00+00:00,2026-01-30T14:50:00+00:00,83335.05,83107.21428571429,-113.91785714,819.49928571,-916.76,stop_loss
full_current_btc_gold_fixed,GOLD,BUY,5.0,2026-01-30T16:35:00+00:00,2026-01-30T16:40:00+00:00,4973.03,5001.353428571429,141.61714286,961.11642857,-775.14285714,take_profit
full_current_btc_gold_fixed,GOLD,BUY,5.0,2026-01-30T17:05:00+00:00,2026-01-30T17:40:00+00:00,4931.9400000000005,4886.92125,-225.09375,736.02267857,-1000.23660714,stop_loss
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-01-31T08:00:00+00:00,2026-01-31T08:10:00+00:00,83356.3,83061.33571428573,147.48214286,883.50482143,-852.75446429,take_profit
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-01-31T08:10:00+00:00,2026-01-31T08:30:00+00:00,83197.55,82849.72142857144,173.91428571,1057.41910714,-678.84017857,take_profit
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-02-01T07:00:00+00:00,2026-02-01T07:10:00+00:00,78066.6,78187.8,-60.6,996.81910714,-739.44017857,stop_loss
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-02-01T10:40:00+00:00,2026-02-01T11:30:00+00:00,78309.2,78481.45714285714,-86.12857143,910.69053571,-825.56875,stop_loss
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-02-02T09:25:00+00:00,2026-02-02T12:20:00+00:00,77270.95,77996.90714285715,362.97857143,1273.66910714,-462.59017857,take_profit
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-02-02T12:20:00+00:00,2026-02-02T12:30:00+00:00,78060.2,77918.39285714286,-70.90357143,1202.76553571,-533.49375,stop_loss
full_current_btc_gold_fixed,GOLD,BUY,5.0,2026-02-02T15:55:00+00:00,2026-02-02T16:05:00+00:00,4620.25,4660.673285714285,202.11642857,1404.88196429,-331.37732143,take_profit
full_current_btc_gold_fixed,GOLD,BUY,5.0,2026-02-02T18:15:00+00:00,2026-02-02T18:30:00+00:00,4624.52,4650.6482857142855,130.64142857,1535.52339286,-200.73589286,take_profit
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-02-03T08:35:00+00:00,2026-02-03T08:50:00+00:00,78910.2,78748.40714285713,-80.89642857,1454.62696429,-281.63232143,stop_loss
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-02-03T09:10:00+00:00,2026-02-03T09:20:00+00:00,78126.05,78308.8892857143,-91.41964286,1363.20732143,-373.05196429,stop_loss
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-02-03T13:30:00+00:00,2026-02-03T13:55:00+00:00,4935.74,4922.047142857143,68.46428571,1431.67160714,-304.58767857,take_profit
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-02-03T16:25:00+00:00,2026-02-03T16:35:00+00:00,4973.01,4993.013035714286,-100.01517857,1331.65642857,-404.60285714,stop_loss
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-02-03T16:35:00+00:00,2026-02-03T16:45:00+00:00,4993.58,4977.894285714286,78.42857143,1410.085,-326.17428571,take_profit
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-02-04T08:00:00+00:00,2026-02-04T08:10:00+00:00,76129.3,76277.34285714285,-74.02142857,1336.06357143,-400.19571429,stop_loss
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-02-04T08:25:00+00:00,2026-02-04T08:35:00+00:00,76023.1,76174.96785714287,-75.93392857,1260.12964286,-476.12964286,stop_loss
full_current_btc_gold_fixed,GOLD,BUY,5.0,2026-02-04T14:35:00+00:00,2026-02-04T14:50:00+00:00,4982.360000000001,5003.804000000001,107.22,1367.34964286,-368.90964286,take_profit
full_current_btc_gold_fixed,GOLD,BUY,5.0,2026-02-04T15:20:00+00:00,2026-02-04T15:30:00+00:00,4965.610000000001,4926.539285714286,-195.35357143,1171.99607143,-564.26321429,stop_loss
full_current_btc_gold_fixed,GOLD,BUY,5.0,2026-02-04T15:30:00+00:00,2026-02-04T16:45:00+00:00,4920.66,4876.719107142857,-219.70446429,952.29160714,-783.96767857,stop_loss
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-02-05T10:50:00+00:00,2026-02-05T11:05:00+00:00,70649.4,70844.05357142857,-97.32678571,854.96482143,-881.29446429,stop_loss
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-02-05T11:20:00+00:00,2026-02-05T11:25:00+00:00,69952.45,70202.175,-124.8625,730.10232143,-1006.15696429,stop_loss
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-02-05T16:50:00+00:00,2026-02-05T17:00:00+00:00,4903.365,4881.891428571428,107.36785714,837.47017857,-898.78910714,take_profit
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-02-06T11:50:00+00:00,2026-02-06T12:05:00+00:00,66449.35,66245.70357142857,-101.82321429,735.64696429,-1000.61232143,stop_loss
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-02-06T13:00:00+00:00,2026-02-06T13:05:00+00:00,66795.35,66595.40000000001,-99.975,635.67196429,-1100.58732143,stop_loss
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-02-06T13:00:00+00:00,2026-02-06T13:05:00+00:00,4925.635,4912.407142857143,66.13928571,701.81125,-1034.44803571,take_profit
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-02-06T13:35:00+00:00,2026-02-06T14:05:00+00:00,4930.655,4914.065857142857,82.94571429,784.75696429,-951.50232143,take_profit
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-02-06T15:30:00+00:00,2026-02-06T15:45:00+00:00,4955.205,4935.064714285714,100.70142857,885.45839286,-850.80089286,take_profit
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-02-07T08:00:00+00:00,2026-02-07T08:20:00+00:00,68067.75,68460.69642857142,-196.47321429,688.98517857,-1047.27410714,stop_loss
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-02-07T10:30:00+00:00,2026-02-07T11:00:00+00:00,67819.7,68020.975,-100.6375,588.34767857,-1147.91160714,stop_loss
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-02-08T07:15:00+00:00,2026-02-08T08:00:00+00:00,69387.2,69714.8857142857,163.84285714,752.19053571,-984.06875,take_profit
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-02-08T08:00:00+00:00,2026-02-08T08:05:00+00:00,69789.65,69673.26785714286,-58.19107143,693.99946429,-1042.25982143,stop_loss
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-02-09T08:20:00+00:00,2026-02-09T08:30:00+00:00,70164.35,69666.70357142857,248.82321429,942.82267857,-793.43660714,take_profit
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-02-09T08:30:00+00:00,2026-02-09T08:35:00+00:00,69555.15,69757.70357142857,-101.27678571,841.54589286,-894.71339286,stop_loss
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-02-09T14:50:00+00:00,2026-02-09T15:15:00+00:00,5040.285,5028.618857142857,58.33071429,899.87660714,-836.38267857,take_profit
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-02-09T15:30:00+00:00,2026-02-09T16:15:00+00:00,5053.93,5069.459285714285,-77.64642857,822.23017857,-914.02910714,stop_loss
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-02-09T16:15:00+00:00,2026-02-09T16:25:00+00:00,5067.405,5079.426964285714,-60.10982143,762.12035714,-974.13892857,stop_loss
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-02-10T10:55:00+00:00,2026-02-10T11:30:00+00:00,68874.6,68972.78571428572,-49.09285714,713.0275,-1023.23178571,stop_loss
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-02-10T11:40:00+00:00,2026-02-10T12:05:00+00:00,68610.75,68730.45,-59.85,653.1775,-1083.08178571,stop_loss
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-02-10T14:15:00+00:00,2026-02-10T14:35:00+00:00,5071.975,5061.178000000001,53.985,707.1625,-1029.09678571,take_profit
full_current_btc_gold_fixed,GOLD,BUY,5.0,2026-02-10T15:35:00+00:00,2026-02-10T15:45:00+00:00,5007.955,5024.632,83.385,790.5475,-945.71178571,take_profit
full_current_btc_gold_fixed,GOLD,BUY,5.0,2026-02-10T18:25:00+00:00,2026-02-10T18:40:00+00:00,5008.62,5016.382714285714,38.81357143,829.36107143,-906.89821429,take_profit
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-02-11T09:45:00+00:00,2026-02-11T09:50:00+00:00,66716.85,66831.71071428571,-57.43035714,771.93071429,-964.32857143,stop_loss
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-02-11T10:00:00+00:00,2026-02-11T10:10:00+00:00,66681.1,66801.67142857143,-60.28571429,711.645,-1024.61428571,stop_loss
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-02-11T17:40:00+00:00,2026-02-11T18:00:00+00:00,5096.085,5087.523857142857,42.80571429,754.45071429,-981.80857143,take_profit
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-02-11T19:20:00+00:00,2026-02-11T19:35:00+00:00,5092.585,5084.754571428572,39.15214286,793.60285714,-942.65642857,take_profit
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-02-12T08:25:00+00:00,2026-02-12T08:40:00+00:00,66882.0,67006.18928571428,-62.09464286,731.50821429,-1004.75107143,stop_loss
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-02-12T09:30:00+00:00,2026-02-12T10:30:00+00:00,67419.1,67752.97857142857,166.93928571,898.4475,-837.81178571,take_profit
full_current_btc_gold_fixed,GOLD,BUY,5.0,2026-02-12T16:10:00+00:00,2026-02-12T16:15:00+00:00,4951.63,4930.471428571429,-105.79285714,792.65464286,-943.60464286,stop_loss
full_current_btc_gold_fixed,GOLD,BUY,5.0,2026-02-12T16:15:00+00:00,2026-02-12T16:20:00+00:00,4934.685,4908.849107142858,-129.17946429,663.47517857,-1072.78410714,stop_loss
full_current_btc_gold_fixed,GOLD,BUY,5.0,2026-02-12T16:20:00+00:00,2026-02-12T16:25:00+00:00,4923.07,4895.020535714286,-140.24732143,523.22785714,-1213.03142857,stop_loss
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-02-13T08:45:00+00:00,2026-02-13T10:40:00+00:00,66614.4,67041.3107142857,213.45535714,736.68321429,-999.57607143,take_profit
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-02-13T11:55:00+00:00,2026-02-13T12:00:00+00:00,67118.6,67003.675,-57.4625,679.22071429,-1057.03857143,stop_loss
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-02-13T14:15:00+00:00,2026-02-13T14:35:00+00:00,5003.39,4989.3255714285715,70.32214286,749.54285714,-986.71642857,take_profit
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-02-13T17:05:00+00:00,2026-02-13T18:10:00+00:00,5014.405,5029.385714285714,-74.90357143,674.63928571,-1061.62,stop_loss
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-02-13T19:05:00+00:00,2026-02-13T19:10:00+00:00,5045.725,5037.429142857143,41.47928571,716.11857143,-1020.14071429,take_profit
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-02-14T08:00:00+00:00,2026-02-14T08:05:00+00:00,69361.0,69635.875,137.4375,853.55607143,-882.70321429,take_profit
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-02-14T08:05:00+00:00,2026-02-14T09:00:00+00:00,69501.55,69849.78571428571,174.11785714,1027.67392857,-708.58535714,take_profit
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-02-15T07:15:00+00:00,2026-02-15T07:20:00+00:00,70761.75,70641.69642857143,-60.02678571,967.64714286,-768.61214286,stop_loss
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-02-15T12:45:00+00:00,2026-02-15T12:50:00+00:00,69958.6,69595.1392857143,181.73035714,1149.3775,-586.88178571,take_profit
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-02-16T09:00:00+00:00,2026-02-16T09:05:00+00:00,68917.75,68841.93214285714,-37.90892857,1111.46857143,-624.79071429,stop_loss
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-02-16T09:25:00+00:00,2026-02-16T10:20:00+00:00,68932.95,68849.86428571428,-41.54285714,1069.92571429,-666.33357143,stop_loss
full_current_btc_gold_fixed,GOLD,BUY,5.0,2026-02-16T14:50:00+00:00,2026-02-16T15:00:00+00:00,4986.195,4978.859464285713,-36.67767857,1033.24803571,-703.01125,stop_loss
full_current_btc_gold_fixed,GOLD,BUY,5.0,2026-02-16T15:00:00+00:00,2026-02-16T15:20:00+00:00,4973.875,4980.565857142858,33.45428571,1066.70232143,-669.55696429,take_profit
full_current_btc_gold_fixed,GOLD,BUY,5.0,2026-02-16T15:20:00+00:00,2026-02-16T16:25:00+00:00,4979.435,4986.837714285715,37.01357143,1103.71589286,-632.54339286,take_profit
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-02-17T09:10:00+00:00,2026-02-17T10:15:00+00:00,68071.55,67816.66785714286,127.44107143,1231.15696429,-505.10232143,take_profit
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-02-17T10:15:00+00:00,2026-02-17T10:20:00+00:00,67804.3,67912.34285714287,-54.02142857,1177.13553571,-559.12375,stop_loss
full_current_btc_gold_fixed,GOLD,BUY,5.0,2026-02-17T13:15:00+00:00,2026-02-17T13:20:00+00:00,4913.005,4920.461285714286,37.28142857,1214.41696429,-521.84232143,take_profit
full_current_btc_gold_fixed,GOLD,BUY,5.0,2026-02-17T13:55:00+00:00,2026-02-17T14:00:00+00:00,4870.855,4854.500178571428,-81.77410714,1132.64285714,-603.61642857,stop_loss
full_current_btc_gold_fixed,GOLD,BUY,5.0,2026-02-17T14:00:00+00:00,2026-02-17T14:05:00+00:00,4871.965,4887.6172857142865,78.26142857,1210.90428571,-525.355,take_profit
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-02-18T07:40:00+00:00,2026-02-18T08:15:00+00:00,68044.15,68283.05714285713,119.45357143,1330.35785714,-405.90142857,take_profit
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-02-18T08:15:00+00:00,2026-02-18T08:30:00+00:00,68304.35,68202.0,-51.175,1279.18285714,-457.07642857,stop_loss
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-02-18T13:00:00+00:00,2026-02-18T13:05:00+00:00,4946.57,4956.251964285714,-48.40982143,1230.77303571,-505.48625,stop_loss
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-02-18T13:05:00+00:00,2026-02-18T13:35:00+00:00,4955.29,4966.019285714286,-53.64642857,1177.12660714,-559.13267857,stop_loss
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-02-18T13:35:00+00:00,2026-02-18T13:40:00+00:00,4962.01,4953.426142857143,42.91928571,1220.04589286,-516.21339286,take_profit
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-02-19T08:20:00+00:00,2026-02-19T09:20:00+00:00,66925.85,67010.88214285715,-42.51607143,1177.52982143,-558.72946429,stop_loss
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-02-19T09:45:00+00:00,2026-02-19T10:10:00+00:00,66757.05,66854.27142857143,-48.61071429,1128.91910714,-607.34017857,stop_loss
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-02-19T15:30:00+00:00,2026-02-19T15:50:00+00:00,5021.605,5009.392428571428,61.06285714,1189.98196429,-546.27732143,take_profit
full_current_btc_gold_fixed,GOLD,BUY,5.0,2026-02-19T18:25:00+00:00,2026-02-19T19:05:00+00:00,4978.06,4985.620428571429,37.80214286,1227.78410714,-508.47517857,take_profit
full_current_fx_fixed_1,GBPJPY,BUY,1.0,2026-02-20T07:55:00+00:00,2026-02-20T08:48:00+00:00,208.9845,209.26299999999998,0.2785,1228.06260714,-508.19667857,take_profit
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-02-20T09:00:00+00:00,2026-02-20T10:45:00+00:00,68151.8,68059.79285714286,-46.00357143,1182.05903571,-554.20025,stop_loss
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-02-20T13:00:00+00:00,2026-02-20T13:35:00+00:00,67211.5,66800.43571428572,205.53214286,1387.59117857,-348.66810714,take_profit
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-02-20T13:45:00+00:00,2026-02-20T14:30:00+00:00,5041.11,5049.669107142857,-42.79553571,1344.79564286,-391.46364286,stop_loss
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-02-20T14:40:00+00:00,2026-02-20T15:00:00+00:00,5053.105,5043.649428571428,47.27785714,1392.0735,-344.18578571,take_profit
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-02-20T16:30:00+00:00,2026-02-20T20:20:00+00:00,5067.49,5085.133749999999,-88.21875,1303.85475,-432.40453571,stop_loss
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-02-21T08:10:00+00:00,2026-02-21T08:50:00+00:00,67888.35,67996.22142857143,53.93571429,1357.79046429,-378.46882143,take_profit
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-02-21T08:50:00+00:00,2026-02-21T08:55:00+00:00,67998.3,67961.96785714285,-18.16607143,1339.62439286,-396.63489286,stop_loss
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-02-22T08:20:00+00:00,2026-02-22T08:35:00+00:00,67948.55,67979.3892857143,-15.41964286,1324.20475,-412.05453571,stop_loss
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-02-22T11:00:00+00:00,2026-02-22T12:00:00+00:00,68170.75,68136.10357142857,-17.32321429,1306.88153571,-429.37775,stop_loss
full_current_fx_fixed_1,EURJPY,BUY,1.0,2026-02-23T07:00:00+00:00,2026-02-23T07:31:00+00:00,182.686,182.7185,0.0325,1306.91403571,-429.34525,trailing_stop
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-02-23T11:40:00+00:00,2026-02-23T12:05:00+00:00,66127.85,66221.26071428572,-46.70535714,1260.20867857,-476.05060714,stop_loss
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-02-23T12:30:00+00:00,2026-02-23T12:35:00+00:00,65948.35,66036.87857142858,-44.26428571,1215.94439286,-520.31489286,stop_loss
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-02-23T14:30:00+00:00,2026-02-23T14:35:00+00:00,5171.755,5180.3858928571435,-43.15446429,1172.78992857,-563.46935714,stop_loss
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-02-23T14:35:00+00:00,2026-02-23T14:45:00+00:00,5184.22,5193.494285714286,-46.37142857,1126.4185,-609.84078571,stop_loss
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-02-23T14:45:00+00:00,2026-02-23T15:00:00+00:00,5194.895,5186.937714285715,39.78642857,1166.20492857,-570.05435714,take_profit
full_current_fx_fixed_1,GBPJPY,BUY,1.0,2026-02-24T07:24:00+00:00,2026-02-24T07:33:00+00:00,210.0935,210.1495,0.056,1166.26092857,-569.99835714,trailing_stop
full_current_fx_fixed_1,EURJPY,BUY,1.0,2026-02-24T07:24:00+00:00,2026-02-24T07:35:00+00:00,183.5745,183.6045,0.03,1166.29092857,-569.96835714,trailing_stop
full_current_fx_fixed_1,EURJPY,BUY,1.0,2026-02-24T07:30:00+00:00,2026-02-24T07:50:00+00:00,183.676,183.72950000000003,0.0535,1166.34442857,-569.91485714,trailing_stop
full_current_fx_fixed_1,GBPJPY,BUY,1.0,2026-02-24T07:28:00+00:00,2026-02-24T07:58:00+00:00,210.14999999999998,210.46299999999994,0.313,1166.65742857,-569.60185714,take_profit
full_current_fx_fixed_1,EURJPY,BUY,1.0,2026-02-24T07:17:00+00:00,2026-02-24T08:21:00+00:00,183.4555,183.9785,0.523,1167.18042857,-569.07885714,take_profit
full_current_fx_fixed_1,GBPJPY,BUY,1.0,2026-02-24T07:17:00+00:00,2026-02-24T08:22:00+00:00,209.975,210.53699999999998,0.562,1167.74242857,-568.51685714,take_profit
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-02-24T12:45:00+00:00,2026-02-24T12:50:00+00:00,63011.7,63093.58571428571,-40.94285714,1126.79957143,-609.45971429,stop_loss
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-02-24T12:55:00+00:00,2026-02-24T13:10:00+00:00,62958.0,63049.010714285716,-45.50535714,1081.29421429,-654.96507143,stop_loss
full_current_btc_gold_fixed,GOLD,BUY,5.0,2026-02-24T13:55:00+00:00,2026-02-24T14:10:00+00:00,5115.125,5098.627678571429,-82.48660714,998.80760714,-737.45167857,stop_loss
full_current_btc_gold_fixed,GOLD,BUY,5.0,2026-02-24T14:10:00+00:00,2026-02-24T14:30:00+00:00,5104.93,5120.490142857143,77.80071429,1076.60832143,-659.65096429,take_profit
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-02-24T18:00:00+00:00,2026-02-24T18:15:00+00:00,5167.295,5161.946857142857,26.74071429,1103.34903571,-632.91025,take_profit
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-02-25T08:20:00+00:00,2026-02-25T08:50:00+00:00,65220.9,65522.014285714286,150.55714286,1253.90617857,-482.35310714,take_profit
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-02-25T08:50:00+00:00,2026-02-25T09:05:00+00:00,65572.3,65472.08928571429,-50.10535714,1203.80082143,-532.45846429,stop_loss
full_current_btc_gold_fixed,GOLD,BUY,5.0,2026-02-25T14:35:00+00:00,2026-02-25T14:40:00+00:00,5160.47,5167.928857142858,37.29428571,1241.09510714,-495.16417857,take_profit
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-02-25T16:30:00+00:00,2026-02-25T19:05:00+00:00,5206.57,5197.554142857142,45.07928571,1286.17439286,-450.08489286,take_profit
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-02-26T09:10:00+00:00,2026-02-26T09:15:00+00:00,68335.2,68191.92142857143,-71.63928571,1214.53510714,-521.72417857,stop_loss
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-02-26T09:35:00+00:00,2026-02-26T10:30:00+00:00,68463.85,68323.02857142859,-70.41071429,1144.12439286,-592.13489286,stop_loss
full_current_btc_gold_fixed,GOLD,BUY,5.0,2026-02-26T15:25:00+00:00,2026-02-26T15:35:00+00:00,5141.59,5156.946142857143,76.78071429,1220.90510714,-515.35417857,take_profit
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-02-26T19:45:00+00:00,2026-02-26T19:55:00+00:00,5194.05,5188.278,28.86,1249.76510714,-486.49417857,take_profit
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-02-27T07:25:00+00:00,2026-02-27T07:30:00+00:00,67514.4,67600.88571428572,-43.24285714,1206.52225,-529.73703571,stop_loss
full_current_fx_fixed_1,EURJPY,BUY,1.0,2026-02-27T07:27:00+00:00,2026-02-27T07:45:00+00:00,184.214,184.34449999999998,0.1305,1206.65275,-529.60653571,trailing_stop
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-02-27T08:05:00+00:00,2026-02-27T08:15:00+00:00,67995.1,67876.65000000001,-59.225,1147.42775,-588.83153571,stop_loss
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-02-27T13:00:00+00:00,2026-02-27T13:05:00+00:00,5195.295,5200.780714285715,-27.42857143,1119.99917857,-616.26010714,stop_loss
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-02-27T13:05:00+00:00,2026-02-27T13:15:00+00:00,5211.51,5218.983214285715,-37.36607143,1082.63310714,-653.62617857,stop_loss
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-02-27T13:15:00+00:00,2026-02-27T13:20:00+00:00,5218.45,5226.382321428571,-39.66160714,1042.9715,-693.28778571,stop_loss
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-02-28T08:00:00+00:00,2026-02-28T10:30:00+00:00,63814.55,64009.78928571429,-97.61964286,945.35185714,-790.90742857,stop_loss
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-02-28T16:40:00+00:00,2026-02-28T16:50:00+00:00,65169.1,65024.71428571428,-72.19285714,873.159,-863.10028571,stop_loss
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-03-01T08:10:00+00:00,2026-03-01T08:20:00+00:00,67270.85,67149.69285714286,-60.57857143,812.58042857,-923.67885714,stop_loss
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-03-01T12:30:00+00:00,2026-03-01T12:40:00+00:00,66293.6,66384.85357142858,-45.62678571,766.95364286,-969.30564286,stop_loss
full_current_fx_fixed_1,GBPJPY,SELL,1.0,2026-03-02T07:48:00+00:00,2026-03-02T07:51:00+00:00,209.6985,209.61599999999999,0.0825,767.03614286,-969.22314286,trailing_stop
full_current_fx_fixed_1,EURJPY,SELL,1.0,2026-03-02T07:42:00+00:00,2026-03-02T07:55:00+00:00,183.881,183.86675000000002,0.01425,767.05039286,-969.20889286,trailing_stop
full_current_fx_fixed_1,EURUSD,SELL,1.0,2026-03-02T07:49:00+00:00,2026-03-02T08:00:00+00:00,1.170795,1.171915,-0.00112,767.04927286,-969.21001286,trailing_stop
full_current_fx_fixed_1,EURJPY,SELL,1.0,2026-03-02T07:48:00+00:00,2026-03-02T08:01:00+00:00,183.8005,183.98999999999998,-0.1895,766.85977286,-969.39951286,trailing_stop
full_current_fx_fixed_1,EURJPY,SELL,1.0,2026-03-02T07:43:00+00:00,2026-03-02T08:10:00+00:00,183.868,184.1125,-0.2445,766.61527286,-969.64401286,trailing_stop
full_current_fx_fixed_1,EURUSD,SELL,1.0,2026-03-02T07:45:00+00:00,2026-03-02T08:41:00+00:00,1.171055,1.1707199999999998,0.000335,766.61560786,-969.64367786,trailing_stop
full_current_fx_fixed_1,EURUSD,SELL,1.0,2026-03-02T07:46:00+00:00,2026-03-02T08:41:00+00:00,1.170905,1.170655,0.00025,766.61585786,-969.64342786,trailing_stop
full_current_fx_fixed_1,GBPJPY,SELL,1.0,2026-03-02T07:18:00+00:00,2026-03-02T08:41:00+00:00,209.651,209.5155,0.1355,766.75135786,-969.50792786,trailing_stop
full_current_fx_fixed_1,GBPJPY,SELL,1.0,2026-03-02T07:20:00+00:00,2026-03-02T08:41:00+00:00,209.6415,209.52025,0.12125,766.87260786,-969.38667786,trailing_stop
full_current_btc_gold_fixed,BTCUSD,SELL,0.5,2026-03-02T07:00:00+00:00,2026-03-02T08:50:00+00:00,65981.9,66141.59999999999,-79.85,687.02260786,-1049.23667786,stop_loss
full_current_btc_gold_fixed,BTCUSD,BUY,0.5,2026-03-02T09:10:00+00:00,2026-03-02T09:55:00+00:00,66401.0,66219.5,-90.75,596.27260786,-1139.98667786,stop_loss
full_current_btc_gold_fixed,GOLD,SELL,5.0,2026-03-02T13:00:00+00:00,2026-03-02T13:10:00+00:00,5401.45,5392.653571428571,43.98214286,640.25475071,-1096.004535,take_profit
full_current_btc_gold_fixed,GOLD,BUY,5.0,2026-03-02T14:25:00+00:00,2026-03-02T14:30:00+00:00,5333.395,5309.343571428572,-120.25714286,519.99760786,-1216.26167786,stop_loss
full_current_btc_gold_fixed,GOLD,BUY,5.0,2026-03-02T14:30:00+00:00,2026-03-02T14:35:00+00:00,5316.68,5337.287857142857,103.03928571,623.03689357,-1113.22239214,take_profit
